Respondent.ID,Wave,S0_Sample,Province,Segment,Q20_Bank usage,Q21_Main bank,Q1_Main Bank 1,Q2_NPS Main bank 1,Q2_1_Reason for NPS Main bank 1,Q3_Likelihood to recommend Mobile Banking_Main Bank 1,Q3_1_Reason for likelihood to recommend Mobile Banking_Main Bank 1,Q4_CSAT Product_Main Bank 1,Q5_CSAT Service_Main Bank 1,Q6_CSAT Price & Promotion_Main Bank 1,Q7_CSAT Convenience_Main Bank 1,Q8_CSAT Experience_Main Bank 1,Q9a_R1_Debit Card_Main Bank 1,Q9a_R2_Credit card_Main Bank 1,Q9a_R4_Banca_Main Bank 1,Q9a_R6_Terms deposit_Main Bank 1,Q9a_R7_Bond/Funds_Main Bank 1,Q9a_R8_Secured Loan_Main Bank 1,Q9a_R9_Unsecured Loan/ Overdraft without Collateral_Main Bank 1,Q9a_The lowest rated product's score_Main Bank 1,Q9a_The lowest rated product_Main Bank 1,Q9a_1_Reason for the lowest rated product's CSAT_Main Bank 1,Q9_R1_Branch_Main Bank 1,Q9_R2_Telesales_Main Bank 1,Q9_R3_Call Center_Main Bank 1,Q9_R4_Fanpage_Main Bank 1,Q9_R6_ATM_Main Bank 1,Q9_The lowest rated channel's score_Main Bank 1,Q9_The lowest rated channel_Main Bank 1,Q9_1_Reason for the lowest rated channel's CSAT_Main Bank 1,Q10_Main bank 2,Q11_NPS Main bank 2,Q11_1_Reason for NPS Main bank 2,Q31_Likelihood to recommend Mobile Banking_Main Bank 2,Q31_1_Reason for likelihood to recommend Mobile Banking_Main Bank 2,Q12_CSAT Product_Main Bank 2,Q13_CSAT Service_Main Bank 2,Q14_CSAT Price & Promotion_Main Bank 2,Q15_CSAT Convenience_Main Bank 2,Q16_CSAT Experience_Main Bank 2,Q17a_R1_Debit Card_Main Bank 2,Q17a_R2_Credit card_Main Bank 2,Q17a_R4_Banca_Main Bank 2,Q17a_R6_Terms deposit_Main Bank 2,Q17a_R7_Bond/Funds_Main Bank 2,Q17a_R8_Secured Loan_Main Bank 2,Q17a_R9_Unsecured Loan/ Overdraft without Collateral_Main Bank 2,Q17a_The lowest rated product's score_Main Bank 2,Q17a_The lowest rated product_Main Bank 2,Q17a_1_Reason for the lowest rated product's CSAT_Main Bank 2,Q17_R1_Branch_Main Bank 2,Q17_R2_Telesales_Main Bank 2,Q17_R3_Call Center_Main Bank 2,Q17_R4_Fanpage_Main Bank 2,Q17_R6_ATM_Main Bank 2,Q17_The lowest rated channel's score_Main Bank 2,Q17_The lowest rated channel_Main Bank 2,Q17_1_Reason for the lowest rated channel's CSAT_Main Bank 2,Q18_Brand Awareness,Q18a_Drive customer value by sustainably protecting and growing assets,Q18a.1_The bank provides experienced RMs and product's experts,"Q18a.2_The bank provides innovative, exclusive, investment solutions that ensure a seamless experience",Q18a.3_The bank offers impressive customer loyalty program,"Q18b_Your trusted partner to unlock opportunities in the most flexible and convenient way, empowering you to make the most of life on your own terms",Q18b.1_The bank offers intuitive and user-friendly digital banking services to manage your payments and grow your assets continuously,Q18b.2_The bank opens opportunities through solutions designed specifically for you,Q18b.3_The bank provides flexible customer loyalty program which brings customer satisfaction,Q18c.1_The bank gives me the feeling of safety and trust when using products and services,Q18c.2_The bank offers solution tailored to my needs,Q18c.3_The bank accompanies me to persuade my financial goals,Q18c.4_The bank deliver greater experiences
b3FF5c0fq1ZcDG1ghCBFtw==,Q1'25,Offline,Ha Noi,AFF,MBBank,MBBank,MBBank,10,"số tài khoản ngân hàng linh đông được làm rất  bàng số  diện thoại dễ nhờ. ngân hàng của quân đội  nên rất tin tưởng , nổi tiếng  được nhiều công ty  và cá nhân tin dùng",9,ứng dụng luôn cải tiến để tạo cho khách hàng nhưg trải nghiệm tốt . chuyển khoản miến phí  tất cả các giao dịch . tiện lợi giao dịch ở bất cứ nơi đâu,4,5,4,5,5,5,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Terms deposit,"tin tưởng là ngân hàng quân đội , lãi xuất phù hợp . có nhiều quà tặng ưu đã cho ngân hàng , nhân viên nhẹ nhàng  nhiệt tình hướng dẫn gói  gửi phù hợp",5,Not use in recent 1 month,Not use in recent 1 month,4,5,4,Fanpage,trang có nhiều  thông tin hữu ý gúp khách hàng   nhận được thông tin nhanh tróng . nhưng thông tin cần thiết được cấp nhập  nhanh đầy đủ đễ hiểu,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",MB Bank,MB Bank,MB Bank,MB Bank,,,,,MB Bank,MB Bank,MB Bank,MB Bank
5lCx31lz+e9WRuPjctdAEg==,Q1'25,Offline,Ha Noi,MAF,"BIDV,Techcombank",BIDV,BIDV,10,"cho vay lãi xuất thấp . áp ngân hàng  dễ dùng ,",9,"tính bảo mật chỉ được đăng nhập 1 tài khoản trên 1 điện thoại , luôn cập nhập  thường xuyên cái mới gửi cho khách hàng như lãi  xuất , tiết kiệm , phí thường liên thấp , tiện lợi",5,4,4,5,5,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,4,Debit,thẻ ghi nợ  rất tiện lợi có thể thanh toán nhiều nơi  và nhiều ưu đãi .,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,không bị lỗi khi rút tiền như tiền  trong cây không  bị  hết . cây ra tiền nhanh tróng  không  bị lỗi,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV
HE1rmhm44rwPtGeKD53Zhw==,Q1'25,Offline,Ha Noi,AFF,"ACB,BIDV",BIDV,BIDV,9,Ngân hàng đa dạng sản phẩm đáp ứng được nhu cầu của khách hàng,9,"Ứng dụng ít bị lỗi, giao diện bắt mắt, dễ dàng sử dụng",4,5,4,4,5,I do not use this bank product,4,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,dễ dàng thanh toán thuận tiện và nhanh chóng,4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,4,Branch,"Phòng giao dịch rộng rãi, thoáng mát, trang thiết bị hiện đại",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",BIDV,Vietcombank,Vietcombank,ACB,,,,,Techcombank,BIDV,BIDV,ACB
pdlbywljVwhh56wSe5PbmQ==,Q1'25,Offline,Ha Noi,AFF,Vietcombank,Vietcombank,Vietcombank,10,"Ngân hàng có ở nhiều nơi, có đội ngũ nhân viên chuyên nghiệp",10,"Không bị lỗi hệ thống, dùng  giao dịch chuyển tiền nhanh",5,5,5,5,5,5,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,Có thể tiêu trước trả sau hàng tháng rất tiện lợi,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,"Máy ATM nằm ở vị trí thuận tiện, dễ sử dụng",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
vbIVWpjs7RPNg7q+1xug6w==,Q1'25,Offline,Ha Noi,MAF,VPBank,VPBank,VPBank,10,Ngân hàng VPbank có nhiều ưu đãi và khuyến mãi khi gửi tiền,10,"Ứng dụng ngân hàng trên điện thoại di động dễ cài đặt, bảo mật tốt, giao dịch nhanh",5,4,5,5,5,5,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Debit,Sử dụng dễ dàng,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",,,,,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank
COGiBx98PqlMYqU6XVUzxw==,Q1'25,Offline,Ha Noi,MAF,"Vietcombank,MBBank",Vietcombank,Vietcombank,9,Có rất nhiều sản phẩm phù hợp với tất các đối tượng khách hàng.,9,"Ứng dễ sử dụng, mượt không bi lag.",4,5,4,5,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,,,,Not use in recent 1 month,4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,Telesales,"Giao dịch nhanh, mượt, ko bị lag",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Vietcombank,None of above,Vietcombank,None of above,Vietcombank,None of above,Vietcombank,Vietcombank
5no+lNYkVZZd9WdYYOcqqQ==,Q1'25,Offline,Ha Noi,MAF,MBBank,MBBank,MBBank,9,Chất lượng được đảm bảo an toàn bảo mật thông tin của khách hàng cao,10,Cài đặt dễ dàng trên điện thoại miễn phí khi chuyển khoản . Chuyển khoản nhanh không bị treo hay bị lỗi khi giao dịch,4,5,5,4,5,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,I do not use this bank product,4,Secured Loan,"Lãi suất cho vay hợp lý , thủ tục vay đơn giản không đòi hỏi nhiều giấy tờ",Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,MB Bank,Vietcombank,MB Bank,MB Bank,MB Bank,MB Bank,Techcombank,MB Bank
BihVWBx6Kef62lQgy0/sRg==,Q1'25,Offline,Ha Noi,AFF,"Techcombank,BIDV",Techcombank,Techcombank,9,"Ngân hàng  nhiều chi nhánh , nhiều cây ATM ,giao dịch viên đông không bị chờ lâu",9,"Ứng dụng ngân hàng mượt mà  chuyển  khoản  nhanh , giao diện đẹp dễ dùng",5,5,4,5,5,5,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Debit,"Rút tiền miễn phí , nhiều cây atm",Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Techcombank,Techcombank,Techcombank,Techcombank,,,,,Techcombank,Techcombank,Techcombank,Techcombank
z8sEQz12UnP3A7QOTP8E3Q==,Q1'25,Offline,Ha Noi,AFF,"BIDV,MBBank",MBBank,MBBank,9,"Có nhiều hệ thống chi nhánh, phòng giao dịch giờ làm việc linh động",9,"Ứng dụng ngân hàng không bị lỗi, giao dịch nhanh chóng và thuận tiện",4,5,4,5,4,I do not use this bank product,4,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,"Có nhiều ưu đãi, an toàn và bảo mật thông tin khách hàng cao",4,Not use in recent 1 month,4,Not use in recent 1 month,5,4,Branch,"Phòng giao dịch có trang thiết bị hiện đại, rộng rãi thoáng mát, nhân viên lịch sự chuyên nghiệp",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",MB Bank,MB Bank,Vietcombank,BIDV,,,,,MB Bank,BIDV,MB Bank,MB Bank
CTIZuvj39adOAwX1Vt1Dyw==,Q1'25,Offline,Ha Noi,AFF,"MBBank,VPBank",VPBank,VPBank,9,"Sản phẩm dịch vụ đa dạng đáp ứng  đầy đủ các nhu cầu  tài chính của tôi , nhân viên quầy giao dịch lịch sự tận tình  giải đáp thắc mắc rõ ràng dễ hiểu",9,"Ứng dụng có giao diện đơn giản dễ sử dụng, đầy đủ tính năng ,giao dịch ít bị lỗi , chuyển khoản nhanh chóng",5,5,4,4,5,5,I do not use this bank product,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,"Lãi  suất ưu đãi cho khách hàng khi gửi online , tất toán sổ dễ  dàng,",5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,Branch,"Nhân viên phòng giao dịch  niềm nở tận tình , lịch sự ân cần , giải đáp thắc mắc nhanh chóng nghiệp vụ ngân hàng tốt",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",VPBank,VPBank,VPBank,VPBank,,,,,VPBank,VPBank,VPBank,VPBank
j7fqf3UUdF9oM778Ezzgsg==,Q1'25,Offline,Ha Noi,AFF,"BIDV,VPBank",VPBank,VPBank,9,"Sang trọng, sạch sẽ, hiện đại. Nhân viên chu đáo nhiệt tình",9,"Ứng dụng đẹp, bắt mắt, dễ sử dụng, không bị lỗi.",4,4,5,4,5,I do not use this bank product,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,"Hạn mức cao, được hoàn tiền nhiều khi chi tiêu.",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,Branch,"Sạch sẽ, hiện đại, nhân viên hỗ trợ nhiệt tình.",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",VPBank,VPBank,VPBank,None of above,,,,,VPBank,None of above,VPBank,VPBank
mwoxJqxKweAXTXxANw8zFQ==,Q1'25,Offline,Ha Noi,AFF,Techcombank,Techcombank,Techcombank,10,"Là một trong những ngân hàng được nhiều người đánh giá uy tín, đa dạng các sản phẩm, lãi xuất vay hợp lý , thủ tục mo the   đơn giản nhanh chóng",9,Ứng dụng di động của techcombank rất dễ hiẻu và sử dụng dễ có nhiều tính năng trên ứng dụng,5,4,5,5,5,4,5,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,"Thẻ ghi nợ này sử dụng được thanh toán qua app , qua pos, rút tiền qua atm, ...",5,Not use in recent 1 month,4,5,5,4,Call Center,"Gọi điện đến luôn bắt máy nhanh, hỗ trợ và giải đáp thắc mắc khách hàng nhiệt tình thỏa đáng",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Techcombank,Techcombank,Techcombank,Techcombank,,,,,Techcombank,Techcombank,Techcombank,Techcombank
prkaY3nx09lLIyp2CWZmdQ==,Q1'25,Offline,Ha Noi,MAF,"MBBank,ACB",ACB,ACB,9,"App dễ sử dụng, tính bảo mật cao, không bị nghẽn mạng.",9,"Giao diện app trên điện thoại nhìn không rối mắt, dễ sử dụng, tính bảo mật cao.",5,4,3,4,4,3,I do not use this bank product,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,3,Debit,Thẻ ghi nợ tôi thấy thiết kế nhìn không đẳng cấp.,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,None of above,Vietcombank,ACB,ACB,ACB,None of above,ACB,Techcombank
H84H7y4SqXiv2VqKsciYYQ==,Q1'25,Offline,Ha Noi,AFF,ACB,ACB,ACB,10,Vì ACB phổ biến rộng rãi uy tín nhiều người dùng.,9,"Không bị lỗi khi giao dịch, trong nội bộ và liên ngân hàng.",4,4,4,4,4,I do not use this bank product,4,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,"Lãi suất ACB cao hơn ngân hàng khác, các kỳ hạn ko chênh nhau nhiều.",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,Branch,"Chi nhánh ACB hay nằm ở chung tâm, tiện giao dịch.",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",ACB,ACB,Vietcombank,ACB,,,,,ACB,ACB,ACB,ACB
fpQBTV5ktfGW7LuJUfOHCg==,Q1'25,Offline,Ha Noi,AFF,MBBank,MBBank,MBBank,10,"Nhân viên thân thiện, hỗ trợ chu đáo, giao dịch dễ dàng",9,"Đơn giản, sang trọng, dễ sử dụng, thao tác nhanh chóng",4,5,5,4,5,5,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,"Thanh toán mọi lúc, mọi nơi, hạn mức thanh toán cao",5,Not use in recent 1 month,5,Not use in recent 1 month,Not use in recent 1 month,5,Branch,"Thoáng mát, sạch sẽ, có nhiều ghế chờ",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",None of above,MB Bank,MB Bank,MB Bank,,,,,MB Bank,MB Bank,None of above,None of above
TXjYlrld2zRywAOtUXJ/wg==,Q1'25,Offline,Ho Chi Minh,AFF,MBBank,MBBank,MBBank,9,"Ngân hàng quân đội nhà nước việt nam nên nhiều người tin tưởng.
Ứng dụng hiện đại phù hợp lớp trẻ năng động",10,"Ứng dụng tích hợp quét mã, kết hợp ví điện tử thanh toán dễ dàng các loại hoá  đơn.",4,5,4,4,4,4,5,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,Tôi được nhận viên tư vấn cụ thể các kỳ hạn với các mức lãi để chọn ra được kì hạn với lãi suất hợp lý nhất,5,Not use in recent 1 month,4,Not use in recent 1 month,4,4,ATM,"Hệ thống máy ATM phủ kín 
Nên khi cần rút tiền rất thuận tiện. 
Trong các phòng máy luôn được trang bị máy lạnh giúp mát mẻ khi rút tiền",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",MB Bank,MB Bank,MB Bank,MB Bank,,,,,MB Bank,MB Bank,MB Bank,MB Bank
liKOoJJ9U7sIciOx9IzC+w==,Q1'25,Offline,Ha Noi,MAF,Techcombank,Techcombank,Techcombank,10,Nạp rút tiền ngay tại cây mà không cần đến quầy giao dịch rất tiện lợi,9,"Chuyển khoản nhanh chóng, bố cục hợp lí dễ nhìn",4,5,5,4,5,5,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Terms deposit,"Lãi suất cao, có thể mở sổ tiết kiệm online tại nhà",Not use in recent 1 month,Not use in recent 1 month,5,5,Not use in recent 1 month,5,Fanpage,"Bố cục rõ ràng, cập nhật thông tin nhanh chóng",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank
DbvmfDMAEqAnk4Az7bwmQg==,Q1'25,Offline,Ha Noi,AFF,"MBBank,Vietcombank",Vietcombank,Vietcombank,10,"Ngân hàng lớn, chất lượng uy tín cao, dùng ít bị lỗi",9,"Thiết kế hài hòa, đa dạng dịch vụ và thanh toán nhanh chóng",4,5,4,5,5,5,4,5,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,"Thanh toán nhanh chóng, lãi không bị quá cao, được hoàn tiền khi sử dụng",Not use in recent 1 month,Not use in recent 1 month,5,Not use in recent 1 month,5,5,Call Center,"Miễn phí cước gọi, nhân viên chuyên môn cao, tư vấn tốt",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
9owOcXN9uhCJy8qGdqjOCA==,Q1'25,Offline,Ha Noi,MAF,Vietcombank,Vietcombank,Vietcombank,10,"Ngân hàng top 1, giao dịch nhanh chóng, thuận tiện",9,"App dễ dùng, chuyển khoản free",4,4,4,5,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,Gửi tk có lãi suất cao,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,"Cây atm gần nơi ở, rút tiền 24/7",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank
k8hfSe/qpuIYaC4+xeaWWg==,Q1'25,Offline,Ha Noi,AFF,"ACB,VPBank",ACB,ACB,9,"Nhân viên đón tiếp nhiệt tình, chu đáo, giao dịch nhanh chóng hiện đại",10,"Chuyển nhận tiền nhanh chóng, nhiều dịch vụ tích hợp đa dạng",5,4,5,5,4,5,I do not use this bank product,5,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Banca,"Bảo vệ tối ưu cho khách hàng, ưu tiên quyền lợi của khách hàng được tốt nhất",5,Not use in recent 1 month,5,5,Not use in recent 1 month,5,Fanpage,"Luôn cập nhật đầy đủ, chi tiết và nhanh chóng nhất những điều khách hàng quan tâm",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",ACB,ACB,ACB,ACB,,,,,ACB,ACB,ACB,ACB
vIQvR0aa+YEpS61sLZUlTA==,Q1'25,Offline,Ha Noi,AFF,Vietcombank,Vietcombank,Vietcombank,10,"Ngân hàng lâu đời, uy tín, luôn minh bạch hoá các thông tin, dùng rất yên tâm",9,"Thanh toán, chuyển khoản nhanh chóng, giao diện bắt mắt, bố cục hài hoà dễ sử dụng",5,4,5,4,5,5,5,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Terms deposit,"Lãi suất minh bạch, kì gửi linh động phụ thuộc vào khách hàng, không ép lãi suất",5,Not use in recent 1 month,5,Not use in recent 1 month,5,5,ATM,"Nhiều cây ATM nên thuận tiện cho việc giao dịch, hiếm khi máy ATM bị hết tiền, luôn có camera theo dõi",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",Vietcombank,Vietcombank,None of above,Vietcombank,,,,,Vietcombank,None of above,Vietcombank,None of above
0vXeU6GGObexfdbgfEN1sA==,Q1'25,Offline,Ha Noi,AFF,MBBank,MBBank,MBBank,10,"Đi đầu về sự uy tín, giao dịch nhanh chóng, nhiều người tin dùng",9,"Có thể xử lí khiếu nại ngay trên ứng dụng ở điện thoại,  chuyển nhận tiền thuận tiện nhanh chóng",5,4,5,4,5,5,5,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,"Gửi tiết kiệm online thuận tiện, lãi suất phù hợp với từng khoản tiền gửi",5,Not use in recent 1 month,5,Not use in recent 1 month,5,5,ATM,"Khu vực máy ATM sạch sẽ, luôn có camera giám sát, mát ATM hiện đại",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",MB Bank,MB Bank,MB Bank,MB Bank,,,,,MB Bank,MB Bank,MB Bank,MB Bank
OTj/2L7pKwFyh4QvolLADw==,Q1'25,Offline,Ha Noi,MAF,MBBank,MBBank,MBBank,9,MB là ngân hàng uy tín nên tôi sẽ chia sẻ cho mọi người,9,MB chuyển khoản rất nhanh và không bao giờ bị lỗi,4,5,4,5,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,Vì lãi suất cao và rất ổn định. Giao dịch dễ dàng và tiện lợi,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,Cây ATM có thể rút tiền mà k cần dùng thẻ ngân hàng,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,Vietcombank,MBBank",,,,,MB Bank,MB Bank,None of above,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank
iAzf7FxSZcypS2OubLx1rQ==,Q1'25,Offline,Ha Noi,AFF,"Vietcombank,BIDV",BIDV,BIDV,9,"Ngân hàng này là ngân hàng có lịch sử lâu đời nhất trong các ngân hàng, , Bidv cung cấp đa dạng các sản phẩm dịch vụ cho khách hàng và doanh nghiệp, luôn hỗ trợ tư vấn pháp lý cho các doanh nghiep",10,"Các dịch vụ ngân hàng tren điện thoại di động hiện đại, giúp khách hàng dễ dàng thực hiện các giao dịch tài chính ở mọi nơi và mọi lúc",5,5,4,5,5,4,5,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,"Mang đến nhiều tiện ích cho khách hàng trong thanh toán, mua sắm và chi tiêu",5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,"Buồng máy atm khang trang sạch sẽ, máy móc hiện đại không bị lỗi khi giao dịch , các điểm đặt luôn thuận tiện trên các đường đi",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV
